Time,ContractId,OpenPrice,DailyBought,DailySold,DailyPl,HasOpenPl,DailyCommissions,SnapType,AccNumber,FeedSymbol
2024-03-21 21:30:29.134197,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:30.186923,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:31.534069,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:32.037804,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:32.585323,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:33.890426,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:34.440634,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:34.942017,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:35.744021,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:36.043636,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:37.597770,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:37.900062,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:38.701387,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:39.201885,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:39.503504,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:40.252814,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:40.554895,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:41.606931,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:42.658518,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:44.813898,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:46.115653,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:54.084551,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:56.737126,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:57.290220,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:30:59.692885,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:31:01.548701,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:31:07.658356,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:31:09.764431,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:31:10.566824,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:31:11.614763,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:31:12.421632,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:31:13.723404,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:31:16.933057,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:33:34.513603,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:33:38.012253,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:33:46.778633,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:33:47.334513,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:33:48.632780,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:33:55.294916,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:33:56.097818,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:33:56.898539,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:00.054235,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:01.407447,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:01.958585,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:03.512529,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:04.865405,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:06.467692,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:07.522880,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:16.540337,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:18.367486,9,5307.5,2,0,0.0,True,0.0,2,9,/ESM24:XCME
2024-03-21 21:34:21.350634,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:22.651023,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:28.517785,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:31.417887,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:31.969884,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:32.771940,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:33.273463,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:34.626266,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:34:35.928586,9,18573.75,10,9,-985.0,True,18.0,2,9,/NQM24:XCME
2024-03-21 21:35:48.719093,9,5306.75,3,2,-125.0,True,8.0,2,9,/ESM24:XCME
2024-03-21 21:35:55.068599,9,5306.75,3,3,-137.5,True,12.0,2,9,/ESM24:XCME
2024-03-21 21:36:07.263472,9,5306.75,4,3,-137.5,True,12.0,2,9,/ESM24:XCME
2024-03-21 21:36:11.027108,9,5306.75,4,4,-150.0,True,16.0,2,9,/ESM24:XCME
2024-03-21 21:36:19.111161,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:19.288836,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:19.789966,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:20.340336,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:21.392152,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:22.444902,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:23.245656,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:24.848423,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:25.348813,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:28.006951,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:28.313110,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:30.124979,9,5307.0,5,4,-150.0,True,16.0,2,9,/ESM24:XCME
2024-03-21 21:36:31.461927,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:37.574840,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:38.127299,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:36:38.928108,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:37:54.891903,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:37:57.546148,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:37:58.351013,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:37:59.409405,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:37:59.952650,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:00.752862,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:04.342513,9,5306.5,6,5,-175.0,True,20.0,2,9,/ESM24:XCME
2024-03-21 21:38:04.966003,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:05.269415,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:06.065339,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:06.875771,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:07.919400,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:10.024184,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:10.576479,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:11.878099,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:12.679376,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:13.731764,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:14.033823,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:14.534097,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:17.195177,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:19.344765,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:20.148260,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:27.009707,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:27.561340,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:28.362135,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:32.326060,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:32.625124,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:33.123935,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:34.977835,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:35.545868,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:36.080880,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:37.136382,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:39.238978,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:40.290091,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:41.093193,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:42.197942,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:42.693302,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:44.298396,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:46.704577,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:53.070259,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:55.169957,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:38:55.469798,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:01.282696,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:02.084294,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:03.436515,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:03.939147,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:04.490829,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:06.098229,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:06.896254,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:07.395988,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:08.198721,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:08.749225,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:09.251771,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:10.855479,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:11.907684,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:12.456892,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:15.669841,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:16.716541,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:17.522804,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:18.019118,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:20.982198,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:24.131578,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:29.444217,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:33.959166,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:34.504861,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:35.858126,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:38.262091,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:38.819437,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:47.031903,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:53.385794,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:53.694814,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:57.398744,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:39:58.450751,9,18574.5,11,10,-945.0,True,20.0,2,9,/NQM24:XCME
2024-03-21 21:40:04.216731,9,18574.5,11,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:10.697598,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:13.338513,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:13.881778,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:15.435149,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:21.296973,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:23.400803,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:23.705276,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:25.304716,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:29.015819,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:29.815342,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:32.168470,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:34.077454,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:34.572983,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:37.232961,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:37.779519,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:38.583189,9,18576.25,12,11,-920.0,True,22.0,2,9,/NQM24:XCME
2024-03-21 21:40:39.879801,9,18576.25,12,12,-930.0,True,24.0,2,9,/NQM24:XCME
2024-03-21 21:40:56.917805,9,5306.5,7,5,-175.0,True,20.0,2,9,/ESM24:XCME
2024-03-21 21:41:12.055358,9,5306.5,7,5,-175.0,True,20.0,2,9,/ESM24:XCME
2024-03-21 21:41:16.551918,9,5306.5,7,5,-175.0,True,20.0,2,9,/ESM24:XCME
